Date,EWJ,EWY,EWT,EWH,EWS,EWA,FXI,EPI,THD,EWG,EWU,EWQ,EWI,EWP,EWL,EWN,EWD,EWC,EWZ,EWW,EZA
2007-08-16,-1.0040668527896246,0.9290782114971302,0.5859321973540134,0.6459991435819534,0.35646524378340966,-0.2691155355677143,1.2299436051182915,,,1.1573712888452934,-1.559678552148714,-0.6582741983028555,-2.204204773863225,0.8737691614319308,-1.3389837957788957,0.44368797610176847,0.10951241174974513,0.7526071572583226,0.34993201561987525,0.16971252281342014,-0.5008307527793621
2007-08-17,-1.674989659485498,1.188618934936491,1.045564348136794,0.9019307681530692,0.8160676056247556,-0.09448628226014366,1.4030400515189927,,,1.0586419510001435,-1.2401324147927786,-0.8466453059212903,-2.1064982132154557,0.7361668122816476,-1.3680443440283097,0.5112016372476498,0.12193922397882452,1.040873200857713,0.4780389249344151,0.34749268186409626,-0.5068612837377277
2007-08-20,-1.9433584414168659,1.2169883378444988,1.0943365408822767,0.7452143820437102,0.8233964006605766,0.3832499349612108,1.6180336632253745,,,1.0432228393428027,-1.2060129392439136,-0.8655875251238871,-2.0306139020872296,0.6755953745833331,-1.1763921346428434,0.5986351085090416,0.14069682129743655,1.2361734147583823,0.5880919995860596,0.21442040131735657,-0.4076321586432763
2007-08-21,-1.660244491040815,1.0787412365618594,0.7169678721018389,1.0426179612620285,0.5046731185305328,0.29934521287983923,1.7022472882873019,,,0.9494282648612088,-1.7588941359051455,-0.9158779753129975,-2.333786532656403,0.4938706510976249,-1.453232503244121,0.5425175088652368,-0.10153571386609699,1.2660720249506374,0.5847632409496326,0.18159875738801895,-0.5611152337656081
2007-08-22,-1.6183513997229217,1.4849443522881667,1.0932746877446131,2.067754341563003,0.9663966319799886,0.5734199288894203,2.2188817355744948,,,1.1353292111597773,-0.9454011725459585,-0.3874321308505256,-1.53771633771155,0.6039459747030402,-0.9831630411568315,0.8478184485758425,0.24543332048651653,1.366008547867897,1.0253945847486914,0.5681244647284174,-0.012481775411340344
2007-08-23,-1.3965284394715947,1.5072440287148672,1.2208441013548406,1.9265434423560444,0.9357066356148184,0.9998677006563422,2.205847529863542,,,1.1301899662274697,-0.3783847009640301,-0.3089406326494305,-1.428033105623701,0.5399859288629143,-1.0372719478899342,0.8750370676715061,0.2844046657327981,1.5206401534574945,1.0704038418138824,0.6275716583843312,-0.054631691548773856
2007-08-24,-1.5873735383176693,1.6041958197346955,1.3519033044440723,2.186835755050747,1.1297441747063364,1.0381188020990988,2.452120015842825,,,1.1772461259413731,-0.23601841906320178,-0.005539928019914041,-0.9121657156062462,0.6853600592777681,-0.8676929292870331,0.8799352699597063,0.5638240006739156,1.4600257503611442,1.2838329495742644,0.7620400767299206,0.17017434722429464
2007-08-27,-1.540567264211467,1.4352585131603377,1.0034558243744542,2.5719943575075113,1.0169014704474197,1.0603440922211322,3.1566629953566987,,,1.0739962516450163,-0.19343813640433488,0.1116628468424016,-0.9704514788780543,0.6297365302231671,-0.43547586381986875,0.9005173932435344,0.3435057393322841,1.4563055335598811,1.345285831624074,0.8766521999206627,0.09962224362582885
2007-08-28,-1.1815230404514585,1.4306873585525894,0.9349497828498334,2.01862982764502,0.6955444188767943,0.9412639268699905,2.467523719200685,,,1.1571879278740014,-0.5659201854487701,-0.13252083561874295,-1.2009778237253848,0.5955810483309413,-0.22542074850969787,0.7421372651423833,0.1377583934339571,1.3672199065720396,1.064626944991528,0.5548535777052597,-0.01454773781862176
2007-08-29,-1.449303040984717,1.931124442522458,1.327671453716412,2.407389285752507,1.1601834779491358,1.1512772730997336,2.7456937086105913,,,1.2237072373669655,-0.15005376325739153,0.2562219248860596,-0.683007105764828,0.7139338891572837,-0.37780807464394384,0.9337013187612246,0.4464649661287285,1.7362676409356528,1.2636249082025373,0.6247173975049102,0.5394113415640281
2007-08-30,-1.54668677816618,1.7913806262998317,1.217439278691269,2.2058840933425428,0.8523926754898868,0.8404220773839425,2.618595727055039,,,1.17404617774942,-0.16240455547581836,0.23216821360049608,-1.0091509759957529,0.6267312676823861,-0.6789370692129817,0.8287332549291309,0.31722245651508707,1.4831641436434186,1.2575104412201732,0.5934726407804418,0.47709957380877593
2007-08-31,-1.212591823636976,1.9982083702445603,1.6065413060832185,2.7184086902943116,0.9431537772617379,1.1158372141380306,2.7330442327038935,,,1.32618174870119,0.5873528640526297,0.4794414369398087,-0.816779240216682,0.7585702509213322,-0.6585973510058074,0.911240882084849,0.4219595216712827,1.6041725786499212,1.509141363455921,0.854841248929464,0.6801729658011448
2007-09-04,-1.6405971875199212,1.9640981639213273,1.4768553931085497,2.8625133818952175,0.8724346381886299,1.2320056326136728,2.750021338904248,,,1.3174257482683671,1.2266868500192707,0.19870956029556155,-1.0092827492234455,0.6372450255349166,-0.5199413247455842,0.97662321786442,0.363823644335682,1.651589012648898,1.5792383913096681,0.9765850499262844,0.8243078228936047
2007-09-05,-1.9243518317041983,1.7475277561831835,1.3042146786914128,2.7672118217539055,0.8886840209013648,0.9046286496333314,2.5354895663596286,,,1.3215465251694587,1.0089664635388058,-0.13922455521359764,-1.612036825546568,0.33706621459343655,-0.6268938658459883,0.8007524005493003,0.2134479327307857,1.66720813921132,1.5028328280024816,0.8992520455979033,0.5022904281798019
2007-09-06,-1.958594526735713,1.9358427254903732,1.667604329561668,2.992815300850691,1.101549809199735,1.2410161313994343,2.5799672521302037,,,1.2168381008046965,0.9634754628533266,-0.09993867113563903,-1.6196318763271444,0.19946558778191228,-0.7423795229750739,0.9935188078246828,0.18783293344032137,1.7215940514943135,1.588784982539491,0.9354564589152236,0.6647784595346898
2007-09-07,-1.7050406954042105,1.749944304163997,1.3837254414185933,2.7663125585494224,1.074963656789503,1.1611356790937992,2.4353298965155865,,,1.1597707315484496,0.974667780536254,-0.22565119631332453,-1.683370622589106,0.16572723470665893,-0.24861559522055607,1.065299798641801,0.04059137200521061,1.808265326214715,1.4954673436477697,0.7073118445442546,0.5434948947988953
2007-09-10,-1.885659877719851,1.6761643729760474,1.5579410598022991,3.505024104672052,1.1627517280448223,1.1948867971950603,2.58180192652173,,,1.0153086197054748,0.47166156443685936,-0.24085576622668828,-1.4979368628997287,0.09036771021029416,-0.4540821822136039,1.0545748656020502,-0.005848583000951259,1.7406493675163852,1.4015833759167786,0.5650585278321338,0.7013700490845105
2007-09-11,-1.9094057998643903,1.7808130677603715,1.5800446613486796,3.5011482659283493,1.4073676700251334,1.5435504452016384,2.5475313159870527,,,1.1731659289716476,1.4449597223273236,-0.11532355784776077,-1.4228421124744763,0.1914112430771831,-0.511414148467626,1.1375412080073406,0.21556173131153294,1.8040308257161155,1.5727031501353768,0.6542328820096986,1.0445181951025966
2007-09-12,-2.0410112334974184,1.5849117674670767,1.5772697414952057,3.764625571942965,1.420269349724814,1.331985558512455,2.5775704914660356,,,1.205265746466961,0.8974609007733678,-0.007863778666690718,-1.325286483062239,0.1461122316967757,-0.33109912485063503,1.188822039499847,0.36968678875955846,1.9764938881262728,1.6252464634867205,0.4809965843293673,0.9841683883618999
2007-09-13,-2.402198877632271,1.7491076691017495,1.239076101299968,3.8965428846531784,1.4132507117251993,1.3928314863471292,2.534775844771239,,,1.1379222184286002,0.8779925331869771,-0.04318959147788166,-1.3380660739613828,0.08364206705473531,-0.49936557609078425,1.2205680591571162,0.4968984571030619,1.9555411627750876,1.7032875740060125,0.457430427165519,0.9813852412478482
2007-09-14,-2.288319986153042,1.7865145840156609,1.2720118007742427,3.9628404361271325,1.3257518672780557,1.4089898275696238,2.6384410419533193,,,1.0981925825710572,-0.04802086099920091,-0.09940105760865754,-1.637291940364026,-0.23180729717082152,-0.838471046699048,1.175856917583797,0.34018512755927804,2.0558381059034447,1.6766715759766504,0.3384006807670659,0.8192055735156023
2007-09-17,-2.2511978574874445,1.7371091053788745,0.9056732086029868,3.393675184703643,1.0891072978860026,1.20841328505149,2.5693957760958446,,,1.0542032531190042,-1.1646787952641164,-0.4839145800477181,-1.9736924683834083,-0.5774064029555174,-1.009761365058659,1.1109084520509434,0.030457339043737312,2.130968750309611,1.5404811447251046,0.19113663377482243,0.6426167619733979
2007-09-18,-2.6952143634054604,1.7919452428834353,1.1720718403007853,3.5558809034320324,1.284952277313902,1.2466086176044782,2.7598067635155967,,,1.191552843000388,-0.5356399312487303,0.04014931883916756,-1.4327168898965246,-0.01677760045151102,-1.1660292692147316,1.327641808093519,0.24686648145003134,2.063341811207668,1.9294804591842016,0.3777479082977097,0.9027161941306665
2007-09-19,-2.5231820716089497,1.9107479056628136,0.7092151331994879,3.3928199634960023,1.2654544518583228,1.472482411788519,2.7121899970054706,,,1.1848071358945613,-0.4728600187002365,0.1294905330934371,-1.6393781753246535,0.0876660123334304,-0.9676237502749663,1.0599963252374536,0.39578626311300874,1.8179335152228033,1.9497824598361242,0.23589498579305487,0.7016308751852356
2007-09-20,-2.3973528358069034,1.8239126955306755,0.843817042335893,3.2467076933512673,1.1886927328835692,1.5817461239166508,2.695694913914721,,,1.4117829076328208,-0.44503249082503654,0.35684413549340327,-1.2178042303091652,0.397460376487188,-0.7835854743672156,1.2214761702772832,0.5182061919626434,2.0457876116228904,1.9219613592996991,0.25382627906518723,0.7717937699374208
2007-09-21,-2.3737415370698978,1.9484555960208074,1.2544847034813833,3.454987670536253,1.1127688054319258,1.6197863767657,2.894909791455991,,,1.478117461625051,0.11017628114038941,0.4819699961108178,-1.1034773121372639,0.47428247053665645,-0.6522155686878416,1.3909102366229977,0.696463455005233,2.1026122652671098,2.092031629801264,0.17015510806173675,0.8715982486391697
2007-09-24,-2.205220748666557,2.047484211294416,1.4599125695785502,3.6047258839088214,1.461821497191712,1.7992366805349693,3.1246353311469224,,,1.4314041016404273,0.3785456259287892,0.42349568675121424,-1.2642760029636446,0.5319531456168057,-0.7142217193896075,1.2371890020091294,0.4841383663734722,2.117651607895683,2.2973015760582016,0.238329797101844,0.7919368892596956
2007-09-25,-1.9848481379352274,1.914649970337132,1.3696216844675715,3.533820716104081,1.4713303141439942,2.0286550322566193,3.1146831617490767,,,1.5285462511989167,0.06579261501020937,0.5378478524549352,-1.1454928686844827,0.3908479986531047,-0.5699294203201533,1.2424835910240228,0.3545554994577436,2.18849912185897,2.3488222947135915,0.16251608238918497,0.9892578740385632
2007-09-26,-1.8791599396248868,1.9978953956683068,1.4956119362840083,3.524190018189555,1.5756190707867577,2.0975036221707963,3.1004849505156127,,,1.5032358488600606,-0.09194261567439571,0.39032179906029124,-1.0689303062615396,0.6550939283267107,-0.8270563890146528,1.332858857939267,0.31210466109621987,2.118118981945258,2.4681176791319652,0.1336156009763165,0.9809708644204556
2007-09-27,-1.4445815532046664,2.0048639277868316,1.8385038980643005,3.549629071663308,1.7598568545157782,2.1112517141411193,3.288525686133971,,,1.5184340950408826,0.18424497352017447,0.5929059161825895,-1.0282790134242437,0.7811147310032038,-0.9190316051971932,1.3372389341327988,0.6580672520611475,2.154634060494171,2.6293736557222718,0.2305553262164111,1.0798451194338052
2007-09-28,-1.365365997924116,1.8717128539066499,1.6959182311976315,3.3364725896959415,1.6875631393483144,2.258951937167608,3.1402635062242674,,,1.6361625454581925,0.5741701667810233,0.789249818666687,-1.1012561752234016,0.979190103979159,-0.33196279345741564,1.5234674485976267,0.8481862081036825,2.223968639603113,2.4879468695267786,0.29311107873696857,0.8982097165148059
2007-10-01,-1.3565250324830846,2.197659580712712,2.0382542914233945,3.3933531584198313,1.9943226596263806,2.445610892193441,3.2295912359187384,,,1.66351038771615,0.8540801581779529,0.9552089269419004,-0.6425839650275292,0.8504478081735779,-0.3403752950752128,1.6103047714806642,0.8705076427217885,2.222081354918117,2.8377814680668356,0.39174866914419926,1.003000384915776
2007-10-02,-1.3799711577796328,2.370065805556411,2.159146462816778,3.6083805606755814,1.9826741178940424,2.2811399707631073,3.370716928300208,,,1.5866830344126008,0.5975616685458865,0.8625115078190508,-1.0346445289544726,1.0530353999393447,-0.21238305958734674,1.353332474554839,0.7602680197263758,2.0703493904698935,2.7176802716414397,0.7884020677959818,1.0404056493783347
2007-10-03,-1.3012404933948571,2.1284872110528466,1.9471748793131294,2.681842548925415,1.6726360715054907,2.2244469944942686,2.838265354152987,,,1.4843684339412444,0.4514534546995039,0.6151419590291309,-1.3672113575885114,0.9317640843181738,-0.459935937448983,1.161113700966048,0.8161930627475827,1.8956356105003285,2.2695290046644736,0.5832539978674999,1.2422634541245046
2007-10-04,-1.3471045654350504,2.146188109595831,2.0665174910205035,2.6169378675827706,1.8764593885877228,2.1595256370584037,2.8553556383178678,,,1.4713488677014837,0.6148939909669892,0.6976055484486464,-0.8426103164827976,0.8329703235838416,-0.40805322802522676,1.253825854211981,0.8284288519737253,2.066097203302146,2.3290983009566095,0.550504998826841,1.4948957134306213
2007-10-05,-1.3048110206356283,2.145512660145261,2.132404153741118,3.190812952550617,2.147708189601806,2.2176098532205817,3.175898556607186,,,1.4770875083930721,0.7809589153310479,0.5853745112707964,-1.0848689987245284,0.8602612808956889,-0.9578948252376019,1.176149247471419,1.0252202547294913,2.174111138636331,2.6291003930230974,0.6537109140320032,1.726549017375357
2007-10-08,-1.2979365692705633,2.0578019215655305,2.084425345477221,2.7918390998294025,2.0351731969294273,2.0699655763410383,2.956060196905399,,,1.4156653046637233,0.3591897085929466,0.39983532380358944,-1.2893541775658872,0.5852109576010426,-0.9295932406016791,1.1343221240496488,0.8370010495565591,2.1628098725104716,2.607483513180822,0.7939917722475717,1.562471412789631
2007-10-09,-1.5876916681101618,2.0529719078592743,2.100778993911488,3.226368591276547,2.2174044287058443,2.3085178791884293,3.0285893759980227,,,1.3939262585717371,0.609750445542626,0.5227830144427146,-1.0414781917391525,0.4878725074741198,-0.9037970071478486,1.2237506539846896,0.9062379489371085,2.052732710477066,2.7044638481387544,0.7068018501592076,1.6200125828409029
2007-10-10,-1.5822398830235513,2.0834147127710336,2.085538843885956,3.0949071961237555,1.9577566656002083,2.290811513549377,3.0009952582916544,,,1.3615477447421873,0.6142618479809084,0.4409218145540723,-1.3344765061772461,0.4533079768069826,-0.8191906804037901,1.3495346177971488,0.9853758712785265,2.156479770577523,2.6639044701864374,0.7813672713155363,1.5405712609760343
2007-10-11,-1.4155774494521427,2.0784248635883005,1.8973198729625078,2.962451952191313,2.0108564501072625,2.444831477737286,2.988347831059513,,,1.5313358231796448,1.2585558049094656,0.6850086566692223,-0.9638337724403134,1.3134977573591355,-0.4504230898130936,1.4628115456222468,1.2648264813489434,2.190913899244345,2.485647059816847,0.8955544669301043,1.7154180519323756
2007-10-12,-1.5379009663687908,1.9974414978725727,1.4861677385642922,3.150089835517204,2.1856082520750357,2.436359272568872,3.317084728678125,,,1.4697290181029734,1.3384110786593624,0.5377513749822198,-0.9852318164264817,1.5952181120825941,-0.7703491186468231,1.4164128933688913,1.1573328687813333,2.337892588092362,2.642584593936687,1.1205443913946467,1.8158728594765652
2007-10-15,-1.603311249331447,1.8239188009915202,1.4671821987640705,2.918698436237614,1.9657047886645218,2.316348576398759,3.31121176001595,,,1.5718519925213605,1.2721656526370817,0.6516030883618474,-0.9703854221880263,1.8849314279515983,-0.3785396699340648,1.3758443679930985,1.0975309947223708,2.196644788331996,2.5685697267158605,0.977912265350561,1.4587932824535437
2007-10-16,-1.83404558229724,1.5852813769536418,1.6422806031161292,2.543408663040503,1.7928049379903725,2.1029936794842974,3.14107122757519,,,1.529588761893865,1.1096788127096047,0.5986995339510969,-1.0494616449048053,2.1435794700898265,-0.8122445672720185,1.2961558192663372,0.11486623098109279,2.1473769346747806,2.361245267609407,1.1069737765337604,1.433379038830929
2007-10-17,-1.8525537321259091,1.6979161188274916,1.8390130403681588,3.213939040583218,1.9211135369204675,2.0774645090022132,3.8132979152837216,,,1.61239387045383,1.8330767365538656,0.921664908268855,-1.0389012081125233,2.7858933182878154,-0.5658983889979481,1.5880597540762682,0.22793186921270447,2.2675602601704155,2.539468689513196,1.3419554134741771,1.5847021199543843
2007-10-18,-1.6464989053911498,1.8103351876482896,2.143721547816419,3.0406452051165345,2.0069171874092393,2.421925320775078,3.501820219856377,,,1.7109616108340007,2.2769796460029146,1.1353957078837995,-0.8915817474275048,3.446418739711588,0.29371898439988287,1.6676087018356343,0.12787784964289275,2.652739873327372,2.6578814704564557,1.3723652049319905,1.8527305256738809
2007-10-19,-1.4751479981675195,1.648641831966849,1.8970217759876364,2.8705967049002905,1.7468879865337519,2.204347518230173,3.11425852455732,,,1.7952628915057087,2.1663444135277232,1.270975227175209,-0.3848975919057528,3.7278382974867417,0.5342187233690607,1.8629051280514182,-0.07778149663929682,2.605607882826019,2.3662886380529007,1.1523864018814884,1.7775259032561792
2007-10-22,-1.4631240680665938,1.5226940538014249,1.8307342972286786,2.9106139187894824,1.6753629210424292,2.136784733123188,3.087778105855831,,,1.5570501697908725,1.588225858801271,0.7646987650300078,-0.877459481735475,3.2394236215529224,-0.17911645805400858,1.5682287629815452,-0.5520928261397188,2.508118090758539,2.2747358370605633,1.0242737517118528,1.7592417800623608
2007-10-23,-1.5731116825680438,1.6556050132363336,2.1717234472563813,3.117384611235463,1.834602674044101,2.3827702099132124,3.2799636760775766,,,1.6639081553489283,2.1265032196055427,1.0129968492044625,-0.6562100577041411,3.5093628036607,0.054700494004357336,1.7575706337654016,0.036423013435836274,2.395914639271758,2.522725595944487,1.2598676324854228,2.402304901860936
2007-10-24,-1.6159317738106938,1.5291215630254547,1.9347469889821434,2.9885208243672152,1.6060519228144399,2.421482534886061,3.0881666229366576,,,1.752681789561799,1.920558114440359,1.1542757849126832,-0.8337185318365716,3.2228916735823834,-0.036788906557946525,1.6005836218904965,-0.15949750625472367,2.4132095997370944,2.485556438288028,1.1232276315809555,2.45699704234546
2007-10-25,-1.7391186274498587,1.8333983614894325,2.264284813155277,3.1770023162355976,1.7723728049424328,2.396630585960564,3.0455886033798123,,,1.832258541309134,2.3678466533798748,1.371838083134514,-0.618349037471889,3.316210687307416,0.1591113090799826,1.563251181419497,-0.12820582700860345,2.377061484923696,2.5667299444316587,0.9129666676595128,2.7407968060519368
2007-10-26,-1.595065939424568,2.181275010258448,2.3205424194290827,3.611269944282731,2.0157714942148632,2.6233892890323505,2.9579059830835037,,,1.7619166229120353,2.696752874558061,1.4438559860738787,-0.3045825103750171,3.8089162890635415,0.13745077749400927,1.3188714833615356,-0.10317792466199888,2.4612395921796795,2.7329350172449947,0.9990641489890714,3.0933893866901303
2007-10-29,-1.3461122505195982,2.2775928881759087,2.6622881932211975,3.959122461981557,2.016642053381156,2.7076753016137625,3.081790380545938,,,1.8963380513812398,3.003924434819449,1.5770095217863838,-0.4057211364551718,3.8836355042396136,-0.039104149745443316,1.3309411692512731,-0.2236238388635626,2.6623113187192184,2.8565898823763627,1.0068285548528728,2.950903380282922
2007-10-30,-1.286050010096968,2.03091696255188,2.346616262300261,3.6143156774020304,1.8223008682338722,2.561555211960306,2.9363297280363065,,,1.8993288346547335,2.898633694256016,1.4945027688685122,-0.12662760927803782,4.070527149773141,0.0415593883695195,1.3115877955439763,-0.20373123814189836,2.5702304494314,2.7300533735317813,0.8089198835130303,2.853489281850108
2007-10-31,-1.3537044490673533,2.274700149859863,2.4766294251670105,3.5800648022270343,2.0524594291024774,2.740903796737166,3.0431668912321697,,,1.9333115705626436,3.120709744228012,1.5050264022128763,-0.039124919992253954,4.005491693295137,0.13659370339735086,1.4263122365497933,-0.15740686285144162,2.9525051838547545,2.8493126768504267,0.7163394688305179,2.9796061566655063
2007-11-01,-1.0816523497651314,1.9852550087481442,1.9497882997936093,3.221522383329301,1.8090387225331883,2.4742582723353723,2.8097318547513965,,,1.799811815295323,3.052895381007361,1.4107882667317249,-0.25819159642367584,4.078470741876429,0.2720489608339006,1.5507524036874787,-0.26418952063543394,2.8420543529629216,2.753906642603543,0.5982835871279423,2.4655389455695054
2007-11-02,-1.1663202747466506,1.9588797225522772,1.6357098371025707,3.1447380319128935,1.8372712762941006,2.5738437248929293,2.742786563760226,,,2.1478962489390985,3.5074430179412994,1.8437362250877705,0.2724106845286967,4.393788268475775,0.39774167139423205,1.848382815294487,-0.24705957765659947,3.1291502963244744,2.6982917015535963,0.4331859613838067,2.9838065521264268
2007-11-05,-1.3787149615193013,1.805082527010603,1.5970464383334164,2.343224528242304,1.705261357415249,2.3290648493172914,2.1335879468067187,,,1.9277015457023832,2.319146774969245,1.7302880403179046,0.05830057667791047,4.329799828108821,0.3402629503407538,1.7826800947949022,-0.28598145202557523,3.064802699857476,2.5369665950916365,0.20797117531456194,2.767826153176361
2007-11-06,-1.4113704154634095,2.22395265183834,1.730382815615802,2.8341340372115664,1.7886786064149731,2.391261842389812,2.3019118429835514,,,1.9000792023198327,2.069574132061961,1.733291948222625,-0.018435140924073605,4.174991434699696,0.659536859781082,1.6489354417591924,0.020250081217540915,3.1250792636660663,2.745244877234075,0.22290572265289085,3.041966160488528
2007-11-07,-1.1883238537805885,2.050733459106734,1.6805751684437011,2.709314596301307,1.627593198336368,2.510287912381242,2.1341393744048327,,,2.2037816505982524,2.1229728383967106,2.093446475164044,0.4441678380407109,4.272890247294575,1.3606114424940166,1.760993725240038,0.024747140699746577,3.110620281158086,2.6139571747240176,0.04308286115391118,2.9334521816554404
2007-11-08,-1.4329369975887263,1.8714634153487144,1.1495774016482452,2.722024574686237,1.5929201829076465,2.663925277290373,1.9920955639195885,,,2.480426045297313,3.389798231288263,2.469949207703017,0.6095230641036355,5.037410896247339,2.045047064287494,1.898666897105961,0.5075427807115496,2.879129230489022,3.0471106045763707,-0.011952632691039296,3.431705931726966
2007-11-09,-1.4095617324356327,1.8624990200689386,1.3900188270686806,2.6929364808104643,1.6351077729460284,2.3126833095517974,1.9728655758536457,,,2.525477144621922,2.6534082233093708,2.038367478953759,0.12189157424092882,4.648542157503309,1.603940735132101,1.7385850035593202,-0.12856762013537104,2.698706236273858,2.8114991938352336,-0.0877656739589174,3.310554464391023
2007-11-12,-1.151732722325937,1.4724920171945435,0.8337444791023003,2.421722927620897,1.2914017820710377,1.7985147282560299,1.581195070402541,,,2.270659620750892,1.9541682727126675,1.7885322367731284,0.3385374686601934,4.332104079885178,1.4838249851252217,1.4754023646975432,-0.15996724508917723,2.1021411774435177,2.109393210607617,-0.6004127793350886,2.2678913287407023
2007-11-13,-1.441646143048137,1.7727596658758937,1.2701469264524043,2.796758354321494,1.549027784759637,2.007139225925788,1.815615246805453,,,2.0972696302707305,2.3160810049010685,1.609677787305902,0.39061324983386814,4.257102989723105,1.3644573215105544,1.426124542795824,-0.21247752855009416,1.9860950635116963,2.4986564843439223,-0.16471043586673695,2.7142103172187757
2007-11-14,-1.3016764359166137,1.752874325525243,1.254571204692733,2.8367854616614268,1.239579237087796,2.0278748025420867,1.9984571614906073,,,2.019161062038197,1.7425170376451873,1.8301719958111278,0.3265219984365426,3.952088575924958,1.7937864431200894,1.3856016421548598,-0.37509753998346657,1.9161558057727104,2.6078822877922465,0.016382860071236433,2.6355727264264446
2007-11-15,-1.1608773809547692,1.604550089775875,1.0768328290474745,2.457254077839518,0.961694355081205,1.7862226064984632,1.8557014547354265,,,1.8215109693595515,1.3296579776823159,1.7680341013615788,0.6040526843408823,3.8789021530947037,2.271975881868898,1.2646751444207665,-0.6520817326130134,1.5087900935896057,2.439367089847912,-0.04608849111503121,2.25074810487137
2007-11-16,-1.3593526769966993,1.617093477509958,1.001106603348828,2.2853100422362913,1.0875083363183362,1.9077789707917672,1.7236890526911908,,,1.9046726816332404,1.5486740341572682,2.0050843163744374,1.3095079473649787,4.063766626040789,2.1203125088542616,1.2463649018543854,-0.46550278078746643,1.6591264028333497,2.6601668269393524,0.17573536332591352,2.4121257992709713
2007-11-19,-1.4213738408731988,1.2884080748742408,0.6878675660568044,2.058693208438752,0.8643354537079821,1.7382623756422761,1.4917424460022335,,,1.7664138615511407,0.19654796439100308,1.5536268914846691,0.47747685083969194,3.80325852793374,0.955548336492459,0.9719759846451033,-1.1358947630679954,1.483986421300561,2.3467956284039877,-0.31156304312621663,1.8213190538219621
2007-11-20,-0.9597772776942542,1.2672093899963661,0.9949053732099723,2.1874514679401393,1.184474540567918,1.8808873602070588,1.7072557036871618,,,2.0542051754097854,1.3017734784500747,2.2358554682953624,1.232031470053303,3.9438392975370404,1.5562651708351005,0.9553461174114549,-0.9137868731261299,1.601282584295059,2.3809159641443136,-0.03832962343306604,2.4196814678240672
2007-11-21,-0.8934571917510113,0.8863741138568363,0.4858743428108553,1.834179434641715,0.8478500838558926,1.6208595300373376,1.339176609825387,,,2.18323366713885,1.196651952196667,2.236768110713816,1.50288677419942,3.9325155048694924,1.3918408767050936,0.9698061463403157,-0.7776175414563306,1.5215365213455703,2.0484533006911048,-0.27338649463915593,1.9879663948860522
2007-11-23,-0.775632170524742,0.8366018049312209,0.597721292477763,1.9327432283630184,0.9170075639160633,1.5440525819792703,1.5281787640011344,,,2.0928970085940297,1.77315190136744,2.5586185119121105,1.687551031229513,3.531062655729843,2.050844994360462,1.1215970907533386,-1.2092988202329806,1.5514508095248676,1.973164200030288,-0.3735565918705484,1.9680148756562226
2007-11-26,-0.2533210405082386,1.0164700814486254,0.5705000560510347,1.944474852066445,0.9360549913474496,1.6256327106248787,1.4905571023068678,,,2.132340497825064,1.7426735936306499,2.4713546318084654,1.7019142918912313,3.4676772425380675,2.4918452989700985,1.158537278150909,-0.8454483327425641,1.885175783823123,1.6342290468037215,-0.5483227028925575,0.9413434845967429
2007-11-27,-0.14646416682497024,1.2716969292062403,0.6457366727717724,2.2053441629617603,1.3247524584292516,1.6999300407522586,1.7044760334822546,,,2.127013767577207,1.9251153261951757,2.5040979936829397,1.8679413459602074,3.4577995600896836,3.0263232342350297,1.5323912254084477,-0.9631922381624192,1.4800522314320197,1.7128134395066796,-0.41239081448371523,1.4532683452007742
2007-11-28,-0.6680783020051415,1.2209361473667686,0.3589833640932089,2.4236697509137226,1.301713858099853,1.6934737966350253,1.8459744643488978,,,2.0884641885274307,2.160345413867385,2.3389932939717153,1.5600205292518392,3.2100064817069933,2.3531347279824417,1.1726133270067778,-0.8368384988810275,1.4134722695720008,1.9792010548988388,-0.17957457932928678,1.5436317821479262
2007-11-29,-0.5899666603391958,1.0596333270296223,0.2562522154176441,2.425646462329177,1.138603082929109,1.5531807402513633,1.7598008783271066,,,1.9981554412714313,1.4048123077181338,2.0227788934695297,1.1601777060288352,2.934016817692039,2.279625445337441,1.0062085794122146,-1.1990767678125134,1.4428356728455887,1.950222674571284,-0.056406054005695885,1.761379890323818
2007-11-30,-0.7689316021267765,1.0889161279968178,0.5006392351359359,2.4177366269231397,1.161984719238081,1.5258045613959015,1.760877413658095,,,1.8505006842839093,1.287795057553225,1.756838245159413,0.7091773244480466,2.6863420999422027,1.6910615195566252,0.8417006522980854,-1.557471612226618,1.0839681137605055,1.974221158933106,0.15547298658659722,1.5585404313634674
2007-12-03,-0.5776309456585345,1.0708198861831755,0.3406613525493546,2.375854726014731,1.073322102944886,1.5455856927634464,1.6237673097949297,,,1.885872004699704,1.3227782865510387,1.8033935197795532,0.9335074882099464,2.74577606234643,1.4973577780952703,0.9761900442419189,-1.6250680794074421,1.1177488686779833,1.9964641993818568,0.3090306244974961,1.6040856306061266
2007-12-04,-0.6133577747269006,1.165104334965211,0.4444630914886514,2.532992414919685,1.3638375440457131,1.4754396867280521,1.7348426612620844,,,2.0532788645020257,1.330622373836978,1.9936256632241987,1.3533889074608338,3.0191037137732293,2.0787745309335235,1.0775355889250762,-1.6796153094421777,0.9744120297096521,1.946929555736764,0.40329193524943213,1.7342468318284616
